Drift Threshold (% of mean depth),drift_area,drift_volume,mean_drift_depth,mean_not_drift_depth,not_drift_area,not_drift_volume,Drift Threshold (% of mean depth),Drift Area %,Not Drift Area %,Drift Volume %,Not Drift Volume %,Drift Volume-Area Difference (%),Drift Volume-Area Difference Slope,Year,Study Area,Inflection Threshold,Mean Depth [m],SD Depth [m],CV
80.0,69040.0,381488.0,1.8418711423873901,0.6583331227302551,41849.0,74552.0,80.0,20.753486218951682,12.579847114381648,83.65218509148923,16.34766415441824,62.89869887253755,-3.317974540772134,2014,Tuolumne,110.00000000000001,1.3708621263504028,0.8022202253341675,0.585193932056427
90.0,61925.0,356603.0,1.9195427894592285,0.7388238906860352,48964.0,99437.0,90.0,18.614710806903,14.718622526430334,78.19543513866842,21.80441410723906,59.58072433176542,-4.044762591797166,2014,Tuolumne,110.00000000000001,1.3708621263504028,0.8022202253341675,0.585193932056427
100.0,53324.0,323052.0,2.0194315910339355,0.8291442394256592,57565.0,132988.0,100.0,16.029242455668882,17.304090877664454,70.8384161446121,29.161433101295376,54.80917368894322,-5.281354638306574,2014,Tuolumne,110.00000000000001,1.3708621263504028,0.8022202253341675,0.585193932056427
110.00000000000001,44372.0,284370.0,2.136258602142334,0.9168077707290649,66517.0,171670.0,110.00000000000001,13.33826318811304,19.995070145220296,62.35627824326531,37.643571002642176,49.01801505515227,-5.79318314705894,2014,Tuolumne,110.00000000000001,1.3708621263504028,0.8022202253341675,0.585193932056427
120.0,36516.0,247172.0,2.256293535232544,0.9907604455947876,74373.0,208868.0,120.0,10.97674250827404,22.356590825059293,54.199549903099374,45.800299342808096,43.22280739482534,-5.58404251335563,2014,Tuolumne,110.00000000000001,1.3708621263504028,0.8022202253341675,0.585193932056427
129.99999999999997,30019.0,213763.0,2.373650550842285,1.0519733428955078,80870.0,242276.0,129.99999999999997,9.023738453167883,24.30959488016545,46.873668481608895,53.12596148561855,37.84993002844101,-5.294357576534885,2014,Tuolumne,110.00000000000001,1.3708621263504028,0.8022202253341675,0.585193932056427
140.0,24317.0,182160.0,2.497030258178711,1.1069740056991577,86572.0,273879.0,140.0,7.30971211451692,26.023621218816412,39.94380435627249,60.05582561095494,32.63409224175557,-5.0840405358568646,2014,Tuolumne,110.00000000000001,1.3708621263504028,0.8022202253341675,0.585193932056427
150.0,19394.0,152827.0,2.6267201900482178,1.1564973592758179,91495.0,303212.0,150.0,5.829853877901926,27.503479455431407,33.511702834629205,66.48792713259823,27.68184895672728,-4.578853983209747,2014,Tuolumne,110.00000000000001,1.3708621263504028,0.8022202253341675,0.585193932056427
160.0,15556.0,128387.0,2.7510745525360107,1.1971439123153687,95333.0,327653.0,160.0,4.676147619090562,28.65718571424277,28.152531894426637,71.84731735148084,23.476384275336073,-4.140336074217501,2014,Tuolumne,110.00000000000001,1.3708621263504028,0.8022202253341675,0.585193932056427
169.99999999999997,12117.0,105088.0,2.890941619873047,1.2356898784637451,98772.0,350952.0,169.99999999999997,3.6423811198585976,29.690952213474738,23.043557928150875,76.9562913177566,19.401176808292277,-3.751470936364427,2014,Tuolumne,110.00000000000001,1.3708621263504028,0.8022202253341675,0.585193932056427
179.99999999999997,9431.0,85774.0,3.0316648483276367,1.2677249908447266,101458.0,370265.0,179.99999999999997,2.8349670992313634,30.49836623410197,18.808409501838582,81.19122046538885,15.973442402607219,-2.9842390534845125,2014,Tuolumne,110.00000000000001,1.3708621263504028,0.8022202253341675,0.585193932056427
189.99999999999997,7570.0,71636.0,3.154414176940918,1.2914451360702515,103319.0,384403.0,189.99999999999997,2.275548822095369,31.057784511237962,15.70824752341862,84.29138244380881,13.432698701323252,-2.4865920634120657,2014,Tuolumne,110.00000000000001,1.3708621263504028,0.8022202253341675,0.585193932056427
199.99999999999997,5898.0,58251.0,3.292137622833252,1.3142681121826172,104991.0,397789.0,199.99999999999997,1.7729441152864578,31.560389218046875,12.773202391069546,87.22664685483792,11.000258275783088,-2.4324404255401646,2014,Tuolumne,110.00000000000001,1.3708621263504028,0.8022202253341675,0.585193932056427
